"customer_id","store_code","department_name","qty","value"
5329,"1","CIGARETTES & TOBACC","2","8.46"
5329,"1","DELICATESSEN","2","1.58"
5329,"1","FROZEN","2","3.30"
5329,"1","FRUIT & VEGETABLES","1","1.25"
5329,"1","GROCERY 1","1","0.93"
5329,"1","GROCERY 2","1","1.36"
5329,"1","GROCERY 3","9","8.35"
5329,"1","PROVISIONS DAIRY","1","1.59"
5333,"2","BEVERAGES","1","2.55"
5333,"2","GROCERY 3","2","4.62"
5333,"2","PROVISIONS DAIRY","1","1.19"
5333,"2","SEASONAL","1","1.49"
5341,"1","FRUIT & VEGETABLES","2","2.71"
5341,"1","GROCERY 2","1","2.15"
5341,"1","GROCERY 3","2","2.54"
5341,"1","MEAT & POULTRY","2","6.58"
5341,"1","NEWSPAPERS & MAGAZI","6","15.11"
5341,"1","PROVISIONS DAIRY","4","4.18"
5342,"1","GROCERY 3","1","0.81"
5342,"1","MEAT & POULTRY","2","2.84"
5351,"2","CIGARETTES & TOBACC","8","32.74"
5351,"2","FROZEN","1","0.64"
5351,"2","FRUIT & VEGETABLES","6","4.18"
5351,"2","GROCERY 1","4","5.24"
5351,"2","GROCERY 2","4","2.78"
5351,"2","GROCERY 3","1","1.61"
5351,"2","MEAT & POULTRY","7","12.69"
5351,"2","NEWSPAPERS & MAGAZI","1","0.43"
5351,"2","PROVISIONS DAIRY","8","5.20"
5351,"2","SOFT BEVERAGES","1","0.84"
5357,"0","BEVERAGES","3","5.78"
5357,"0","PROVISIONS DAIRY","1","1.85"
5357,"0","SOFT BEVERAGES","1","0.47"
5364,"1","BAKERY","2","1.18"
5364,"1","DELICATESSEN","2","2.54"
5364,"1","GROCERY 1","6","13.50"
5364,"1","GROCERY 2","1","3.49"
5364,"1","GROCERY 3","2","1.69"
5364,"1","PROVISIONS PREPARED","1","0.99"
5364,"1","SEASONAL","1","1.69"
5364,"1","SOFT BEVERAGES","2","1.19"
5382,"1","BEVERAGES","4","18.80"
5382,"1","FRUIT & VEGETABLES","3","2.89"
5382,"1","GROCERY 1","2","1.28"
5382,"1","NEWSPAPERS & MAGAZI","2","0.75"
5403,"2","BAKERY","1","1.05"
5403,"2","DELICATESSEN","2","3.88"
5403,"2","FRUIT & VEGETABLES","16","15.60"
5403,"2","GROCERY 1","4","5.84"
5403,"2","GROCERY 2","6","4.56"
5403,"2","GROCERY NONFOOD","1","0.84"
5403,"2","MEAT & POULTRY","4","11.91"
5403,"2","PROVISIONS DAIRY","6","11.84"
5418,"1","BAKERY","2","1.43"
5418,"1","BEVERAGES","3","15.38"
5418,"1","CONCESSION BAKERY","3","3.12"
5418,"1","CUISINE DE FRANCE/I","1","0.59"
5418,"1","DELICATESSEN","1","1.50"
5418,"1","FROZEN","15","18.81"
5418,"1","FRUIT & VEGETABLES","12","6.90"
5418,"1","GROCERY 1","19","20.87"
5418,"1","GROCERY 2","21","12.98"
5418,"1","GROCERY 3","22","16.15"
5418,"1","MEAT & POULTRY","3","8.67"
5418,"1","NEWSPAPERS & MAGAZI","1","1.70"
5418,"1","PROVISIONS DAIRY","13","9.90"
5418,"1","PROVISIONS PREPARED","3","2.37"
5418,"1","SEASONAL","1","3.40"
5418,"1","SOFT BEVERAGES","3","1.35"
5422,"2","BAKERY","8","2.22"
5422,"2","FRUIT & VEGETABLES","2","0.34"
5422,"2","GROCERY 1","4","5.25"
5422,"2","GROCERY 2","3","2.37"
5422,"2","GROCERY 3","11","6.40"
5422,"2","NEWSPAPERS & MAGAZI","3","3.37"
5422,"2","PROVISIONS DAIRY","11","10.45"
5422,"2","PROVISIONS PREPARED","3","9.15"
5422,"2","STORE EXPENSES","2","0.17"
5429,"3","BAKERY","1","0.54"
5429,"3","GROCERY 2","3","2.71"
5433,"0","BEVERAGES","2","2.81"
5433,"0","FRUIT & VEGETABLES","4","2.72"
5433,"0","GROCERY 1","1","1.27"
5433,"0","GROCERY 2","2","0.86"
5433,"0","GROCERY 3","1","0.45"
5433,"0","NATIONAL LOTTERY","1","3.00"
5433,"0","NEWSPAPERS & MAGAZI","1","0.70"
5433,"0","PROVISIONS DAIRY","8","6.07"
5433,"0","PROVISIONS PREPARED","1","1.63"
5435,"2","BAKERY","1","0.99"
5435,"2","CIGARETTES & TOBACC","1","2.02"
5435,"2","FRUIT & VEGETABLES","1","0.49"
5435,"2","GROCERY 2","2","1.86"
5435,"2","MEAT & POULTRY","2","7.94"
5435,"2","NEWSPAPERS & MAGAZI","1","2.10"
5435,"2","PROVISIONS DAIRY","2","2.38"
5435,"2","SOFT BEVERAGES","1","1.44"
5443,"1","BAKERY","2","1.00"
5443,"1","CIGARETTES & TOBACC","1","3.84"
5443,"1","NATIONAL LOTTERY","1","2.00"
5443,"1","PAYPOINT","1","121.00"
5445,"1","BEVERAGES","3","11.12"
5445,"1","GROCERY 1","2","3.82"
5445,"1","GROCERY 3","3","1.03"
5445,"1","NEWSPAPERS & MAGAZI","1","0.60"
5445,"1","PROVISIONS DAIRY","1","0.32"
5445,"1","SOFT BEVERAGES","2","1.38"
5454,"1","DELICATESSEN","1","0.97"
5454,"1","FROZEN","1","1.99"
5454,"1","FRUIT & VEGETABLES","3","1.78"
5454,"1","GROCERY 3","4","2.66"
5454,"1","MEAT & POULTRY","1","1.99"
5454,"1","NATIONAL LOTTERY","1","6.00"
5454,"1","PAYPOINT","1","20.00"
5454,"1","PROVISIONS DAIRY","2","2.90"
5454,"1","PROVISIONS PREPARED","1","0.59"
5470,"2","BAKERY","1","0.79"
5470,"2","CUISINE DE FRANCE/I","1","0.28"
5470,"2","FROZEN","1","0.99"
5470,"2","FRUIT & VEGETABLES","2","1.84"
5470,"2","GROCERY 1","2","0.76"
5470,"2","GROCERY 2","4","1.89"
5470,"2","GROCERY 3","4","2.50"
5470,"2","MEAT & POULTRY","2","2.37"
5470,"2","NEWSPAPERS & MAGAZI","1","0.76"
5470,"2","PROVISIONS DAIRY","1","1.49"
5470,"2","SOFT BEVERAGES","1","0.61"
5471,"1","BAKERY","1","1.05"
5471,"1","FRUIT & VEGETABLES","3","4.37"
5471,"1","GROCERY 3","1","0.78"
5471,"1","PAYPOINT","1","10.00"
5482,"1","BAKERY","3","2.42"
5482,"1","BEVERAGES","13","43.90"
5482,"1","GROCERY 1","1","0.78"
5482,"1","GROCERY 2","1","1.49"
5482,"1","GROCERY 3","1","0.84"
5482,"1","MEAT & POULTRY","2","1.50"
5482,"1","PROVISIONS DAIRY","4","3.95"
5482,"1","PROVISIONS PREPARED","2","2.48"
5496,"1","BAKERY","2","1.88"
5496,"1","GROCERY 1","2","1.16"
5496,"1","GROCERY 2","2","6.00"
5496,"1","GROCERY 3","1","2.89"
5496,"1","PROVISIONS DAIRY","4","7.83"
5505,"2","BAKERY","9","10.43"
5505,"2","CIGARETTES & TOBACC","1","2.19"
5505,"2","CONCESSION 1","4","1.04"
5505,"2","CUISINE DE FRANCE/I","1","0.45"
5505,"2","DELICATESSEN","1","2.10"
5505,"2","FRUIT & VEGETABLES","8","7.84"
5505,"2","GROCERY 1","2","2.20"
5505,"2","GROCERY 2","4","6.82"
5505,"2","GROCERY 3","8","3.80"
5505,"2","MEAT & POULTRY","1","2.24"
5505,"2","NATIONAL LOTTERY","3","3.00"
5505,"2","NEWSPAPERS & MAGAZI","10","22.00"
5505,"2","PAYPOINT","2","20.00"
5505,"2","PROVISIONS DAIRY","6","6.15"
5505,"2","PROVISIONS PREPARED","1","1.19"
5505,"2","SEASONAL","1","1.61"
5505,"2","SOFT BEVERAGES","2","1.68"
5512,"0","BAKERY","1","0.79"
5512,"0","FROZEN","1","1.09"
5512,"0","FRUIT & VEGETABLES","6","4.01"
5512,"0","GROCERY 3","1","0.67"
5520,"1","BAKERY","5","6.20"
5520,"1","FRUIT & VEGETABLES","9","9.90"
5520,"1","GROCERY 1","1","3.40"
5520,"1","GROCERY 2","10","6.73"
5520,"1","GROCERY 3","3","0.97"
5520,"1","MEAT & POULTRY","7","19.39"
5520,"1","NEWSPAPERS & MAGAZI","1","0.60"
5520,"1","PROVISIONS DAIRY","6","8.93"
5520,"1","PROVISIONS PREPARED","3","4.17"
5520,"1","SOFT BEVERAGES","1","0.84"
5523,"1","BEVERAGES","3","11.46"
5523,"1","CIGARETTES & TOBACC","1","5.83"
5523,"1","GROCERY 3","1","0.84"
5523,"1","MEAT & POULTRY","1","2.49"
5523,"1","PETROL","1","47.30"
5539,"2","BAKERY","2","1.18"
5539,"2","CUISINE DE FRANCE/I","1","0.89"
5539,"2","FROZEN","1","0.79"
5539,"2","GROCERY 1","1","1.75"
5539,"2","GROCERY 2","5","3.19"
5539,"2","MEAT & POULTRY","1","1.99"
5539,"2","PROVISIONS DAIRY","2","1.60"
5542,"1","BAKERY","2","1.99"
5542,"1","DELICATESSEN","1","1.48"
5542,"1","FRUIT & VEGETABLES","2","3.08"
5542,"1","GROCERY 1","3","5.33"
5542,"1","GROCERY 2","19","14.76"
5542,"1","GROCERY 3","4","5.81"
5542,"1","MEAT & POULTRY","2","3.04"
5542,"1","NEWSPAPERS & MAGAZI","1","0.76"
5542,"1","PROVISIONS DAIRY","2","3.18"
5542,"1","PROVISIONS PREPARED","1","2.25"
5545,"1","BAKERY","2","2.01"
5545,"1","FROZEN","4","6.78"
5545,"1","FRUIT & VEGETABLES","1","1.69"
5545,"1","GROCERY 1","6","5.80"
5545,"1","GROCERY 2","1","2.75"
5545,"1","GROCERY 3","2","2.33"
5545,"1","MEAT & POULTRY","1","5.85"
5545,"1","PROVISIONS DAIRY","1","1.09"
5553,"1","BAKERY","3","3.30"
5553,"1","BEVERAGES","2","23.81"
5553,"1","CONCESSION BAKERY","1","0.89"
5553,"1","CUISINE DE FRANCE/I","5","1.61"
5553,"1","DELICATESSEN","3","5.43"
5553,"1","FROZEN","9","22.51"
5553,"1","FRUIT & VEGETABLES","7","8.07"
5553,"1","GROCERY 1","13","22.09"
5553,"1","GROCERY 2","30","24.28"
5553,"1","GROCERY 3","4","4.20"
5553,"1","MEAT & POULTRY","3","7.35"
5553,"1","PROVISIONS DAIRY","22","31.13"
5553,"1","PROVISIONS PREPARED","7","9.97"
5553,"1","SOFT BEVERAGES","6","5.59"
5557,"1","BAKERY","2","2.15"
5557,"1","CONCESSION BAKERY","3","3.40"
5557,"1","GROCERY 1","9","8.94"
5557,"1","GROCERY 2","21","20.55"
5557,"1","GROCERY 3","2","1.50"
5557,"1","PROVISIONS DAIRY","5","3.80"
5557,"1","PROVISIONS PREPARED","3","4.49"
5557,"1","SOFT BEVERAGES","5","2.85"
5564,"2","FRUIT & VEGETABLES","2","0.98"
5564,"2","GROCERY 1","6","8.02"
5564,"2","GROCERY 3","3","2.39"
5564,"2","MEAT & POULTRY","1","3.79"
5565,"2","BAKERY","1","0.99"
5565,"2","FROZEN","3","4.06"
5565,"2","FRUIT & VEGETABLES","8","4.05"
5565,"2","GROCERY 2","10","7.33"
5565,"2","MEAT & POULTRY","1","2.49"
5565,"2","PROVISIONS DAIRY","9","8.23"
5565,"2","PROVISIONS PREPARED","2","4.22"
5565,"2","SOFT BEVERAGES","2","1.79"
5573,"2","DELICATESSEN","1","2.28"
5573,"2","FRUIT & VEGETABLES","3","2.10"
5573,"2","PROVISIONS DAIRY","2","2.50"
5577,"2","BAKERY","26","12.67"
5577,"2","BEVERAGES","5","9.54"
5577,"2","DELICATESSEN","14","10.66"
5577,"2","FROZEN","1","1.00"
5577,"2","FRUIT & VEGETABLES","30","22.72"
5577,"2","GROCERY 1","10","7.35"
5577,"2","GROCERY 2","24","14.68"
5577,"2","GROCERY 3","8","6.84"
5577,"2","GROCERY NONFOOD","1","1.61"
5577,"2","HOMEWARES","1","0.84"
5577,"2","MEAT & POULTRY","11","22.01"
5577,"2","NEWSPAPERS & MAGAZI","3","1.98"
5577,"2","PAYPOINT","1","5.00"
5577,"2","PROVISIONS DAIRY","16","18.00"
5577,"2","SEASONAL","1","1.10"
5577,"2","SOFT BEVERAGES","3","1.54"
5584,"0","BAKERY","1","1.03"
5584,"0","DELICATESSEN","4","3.38"
5584,"0","FROZEN","1","1.52"
5584,"0","GROCERY 3","1","1.33"
5584,"0","PROVISIONS PREPARED","2","2.00"
5584,"2","BAKERY","5","3.81"
5584,"2","BEVERAGES","1","3.36"
5584,"2","FROZEN","2","1.79"
5584,"2","GROCERY 1","3","2.37"
5584,"2","GROCERY 3","10","6.01"
5584,"2","PROVISIONS DAIRY","6","4.47"
5584,"2","PROVISIONS PREPARED","1","0.74"
5584,"2","SOFT BEVERAGES","1","0.84"
5590,"2","GROCERY NONFOOD","2","6.79"
5597,"2","CIGARETTES & TOBACC","5","95.79"
5597,"2","FROZEN","2","1.19"
5602,"1","BAKERY","3","4.07"
5602,"1","CUISINE DE FRANCE/I","4","2.04"
5602,"1","FROZEN","4","9.34"
5602,"1","FRUIT & VEGETABLES","2","2.36"
5602,"1","GROCERY 1","1","2.89"
5602,"1","GROCERY 2","8","11.49"
5602,"1","GROCERY 3","2","1.05"
5602,"1","MEAT & POULTRY","2","8.46"
5602,"1","PROVISIONS DAIRY","9","5.84"
5602,"1","PROVISIONS PREPARED","2","5.98"
5602,"1","SOFT BEVERAGES","1","0.89"
5607,"1","CIGARETTES & TOBACC","1","4.76"
5607,"1","CUISINE DE FRANCE/I","1","0.79"
5607,"1","DELICATESSEN","1","0.95"
5607,"1","MEAT & POULTRY","1","2.09"
5607,"1","NEWSPAPERS & MAGAZI","1","0.35"
5614,"1","BAKERY","4","4.53"
5614,"1","BEVERAGES","1","7.14"
5614,"1","FROZEN","2","2.58"
5614,"1","FRUIT & VEGETABLES","6","8.36"
5614,"1","GROCERY 2","6","4.12"
5614,"1","GROCERY 3","1","2.09"
5614,"1","MEAT & POULTRY","1","2.69"
5614,"1","NEWSPAPERS & MAGAZI","1","0.65"
5614,"1","PROVISIONS DAIRY","2","2.38"
5615,"1","BEVERAGES","3","29.17"
5615,"1","FROZEN","6","11.94"
5615,"1","GROCERY 3","2","2.37"
5615,"1","MEAT & POULTRY","1","1.99"
5615,"1","PROVISIONS DAIRY","1","1.19"
5639,"2","BEVERAGES","1","1.70"
5646,"1","BAKERY","1","0.87"
5646,"1","BEVERAGES","7","28.38"
5646,"1","FRUIT & VEGETABLES","7","8.80"
5646,"1","GROCERY 1","1","0.93"
5646,"1","NATIONAL LOTTERY","2","5.00"
5646,"1","PROVISIONS DAIRY","2","2.61"
5646,"1","PROVISIONS PREPARED","1","0.95"
5646,"1","SOFT BEVERAGES","2","2.04"
5662,"2","BAKERY","20","3.20"
5662,"2","CIGARETTES & TOBACC","5","19.10"
5662,"2","FRUIT & VEGETABLES","3","5.25"
5662,"2","GROCERY 1","6","8.18"
5662,"2","GROCERY 2","2","1.98"
5662,"2","GROCERY 3","9","4.54"
5662,"2","PAYPOINT","3","94.00"
5662,"2","PROVISIONS DAIRY","1","0.71"
5662,"2","PROVISIONS PREPARED","2","2.38"
5682,"2","BAKERY","5","2.46"
5682,"2","DELICATESSEN","1","1.05"
5682,"2","FRUIT & VEGETABLES","5","2.90"
5682,"2","GROCERY 2","1","1.94"
5682,"2","MEAT & POULTRY","5","8.45"
5682,"2","PROVISIONS DAIRY","3","1.67"
5686,"2","FRUIT & VEGETABLES","3","1.10"
5686,"2","GROCERY 1","1","1.27"
5686,"2","GROCERY 3","3","1.06"
5686,"2","SOFT BEVERAGES","1","0.35"
5686,"3","PETROL","1","17.02"
5691,"0","BAKERY","3","2.08"
5691,"0","GROCERY 1","4","4.19"
5691,"0","GROCERY 2","1","1.35"
5691,"0","GROCERY 3","4","2.66"
5691,"0","PROVISIONS DAIRY","4","5.20"
5694,"1","GROCERY 2","1","0.71"
5694,"1","GROCERY 3","2","3.18"
5694,"1","NATIONAL LOTTERY","2","2.00"
5694,"1","NEWSPAPERS & MAGAZI","1","0.52"
5694,"1","PAYPOINT","1","5.00"
5707,"1","BAKERY","1","0.67"
5707,"1","CUISINE DE FRANCE/I","2","1.18"
5707,"1","FROZEN","16","21.15"
5707,"1","FRUIT & VEGETABLES","19","22.89"
5707,"1","GROCERY 1","25","14.35"
5707,"1","GROCERY 3","11","5.64"
5707,"1","MEAT & POULTRY","6","7.65"
5707,"1","NEWSPAPERS & MAGAZI","1","0.38"
5707,"1","PROVISIONS DAIRY","23","10.54"
5707,"1","SOFT BEVERAGES","7","2.88"
5708,"1","BAKERY","3","2.77"
5708,"1","FRUIT & VEGETABLES","10","16.29"
5708,"1","GROCERY 1","5","9.82"
5708,"1","GROCERY 3","8","6.25"
5708,"1","NEWSPAPERS & MAGAZI","3","2.90"
5708,"1","PROVISIONS DAIRY","4","5.98"
5708,"1","SEASONAL","2","12.77"
5713,"1","BAKERY","6","5.44"
5713,"1","CUISINE DE FRANCE/I","12","4.16"
5713,"1","DELICATESSEN","3","5.94"
5713,"1","FROZEN","1","0.81"
5713,"1","FRUIT & VEGETABLES","18","16.73"
5713,"1","GROCERY 1","7","10.50"
5713,"1","GROCERY 2","7","4.75"
5713,"1","GROCERY 3","3","1.85"
5713,"1","MEAT & POULTRY","9","19.69"
5713,"1","OTHER GROCERY","1","0.45"
5713,"1","PROVISIONS DAIRY","8","9.98"
5713,"1","PROVISIONS PREPARED","1","1.39"
5713,"1","SOFT BEVERAGES","1","0.24"
5716,"1","CUISINE DE FRANCE/I","1","0.99"
5716,"1","FRUIT & VEGETABLES","6","5.04"
5720,"0","FROZEN","2","1.70"
5720,"0","GROCERY 1","2","0.70"
5725,"2","BAKERY","4","4.64"
5725,"2","BEVERAGES","1","1.69"
5725,"2","FROZEN","3","4.00"
5725,"2","FRUIT & VEGETABLES","2","2.08"
5725,"2","GROCERY 2","2","1.24"
5725,"2","GROCERY 3","3","2.92"
5725,"2","PROVISIONS DAIRY","3","4.61"
5727,"2","FROZEN","1","0.99"
5727,"2","FRUIT & VEGETABLES","12","13.76"
5727,"2","GROCERY 1","6","7.97"
5727,"2","GROCERY 2","8","8.46"
5727,"2","GROCERY 3","20","12.56"
5727,"2","NEWSPAPERS & MAGAZI","5","5.03"
5727,"2","PROVISIONS DAIRY","6","5.07"
5727,"2","PROVISIONS PREPARED","4","5.09"
5727,"2","SOFT BEVERAGES","2","0.50"
5731,"0","BAKERY","1","0.99"
5731,"0","FRUIT & VEGETABLES","2","1.70"
5731,"0","GROCERY 2","1","0.26"
5734,"2","BEVERAGES","1","2.80"
5734,"2","FROZEN","1","1.35"
5734,"2","FRUIT & VEGETABLES","3","2.99"
5734,"2","GROCERY 1","14","12.58"
5734,"2","GROCERY 3","3","2.85"
5734,"2","PROVISIONS DAIRY","6","4.94"
5734,"2","SOFT BEVERAGES","1","0.24"
5736,"1","BAKERY","6","4.07"
5736,"1","BEVERAGES","1","4.42"
5736,"1","CIGARETTES & TOBACC","3","13.02"
5736,"1","CUISINE DE FRANCE/I","1","0.89"
5736,"1","FRUIT & VEGETABLES","5","6.27"
5736,"1","GROCERY 1","2","1.81"
5736,"1","GROCERY 2","1","1.65"
5736,"1","GROCERY 3","4","4.16"
5736,"1","MEAT & POULTRY","2","7.00"
5736,"1","NATIONAL LOTTERY","5","14.00"
5736,"1","PROVISIONS DAIRY","7","6.94"
5736,"1","PROVISIONS PREPARED","2","4.54"
5736,"1","SOFT BEVERAGES","1","0.42"
5738,"1","GROCERY 2","5","4.09"
5738,"1","PAYPOINT","1","5.00"
5750,"1","GROCERY 2","3","2.24"
5750,"1","MEAT & POULTRY","2","6.69"
5750,"1","PROVISIONS DAIRY","3","2.39"
5760,"2","BAKERY","12","8.55"
5760,"2","BEVERAGES","1","2.97"
5760,"2","GROCERY 1","1","2.35"
5760,"2","GROCERY 2","8","5.52"
5760,"2","GROCERY 3","3","1.44"
5760,"2","MEAT & POULTRY","9","13.97"
5760,"2","NEWSPAPERS & MAGAZI","1","0.85"
5760,"2","PROVISIONS DAIRY","3","2.38"
5760,"2","PROVISIONS PREPARED","6","8.33"
5760,"2","SOFT BEVERAGES","1","0.55"
5767,"1","FRUIT & VEGETABLES","1","0.88"
5767,"1","GROCERY 1","13","6.36"
5767,"1","PROVISIONS DAIRY","2","1.20"
5776,"1","BAKERY","2","0.72"
5776,"1","CUISINE DE FRANCE/I","1","1.39"
5776,"1","FRUIT & VEGETABLES","2","3.58"
5776,"1","GROCERY 1","6","8.81"
5776,"1","GROCERY 2","9","15.61"
5776,"1","GROCERY 3","3","2.56"
5776,"1","MEAT & POULTRY","2","7.00"
5776,"1","PAYPOINT","1","135.50"
5776,"1","PROVISIONS DAIRY","3","3.47"
5776,"1","SEASONAL","2","6.34"
5782,"1","BEVERAGES","1","2.55"
5782,"1","FROZEN","7","9.92"
5782,"1","FRUIT & VEGETABLES","1","1.35"
5782,"1","GROCERY 1","5","2.85"
5782,"1","GROCERY 2","10","5.15"
5782,"1","GROCERY 3","1","1.59"
5782,"1","MEAT & POULTRY","2","4.22"
5782,"1","NEWSPAPERS & MAGAZI","1","0.35"
5782,"1","PROVISIONS DAIRY","1","0.71"
5782,"1","PROVISIONS PREPARED","1","1.15"
5786,"2","BAKERY","1","0.67"
5786,"2","BEVERAGES","5","22.95"
5786,"2","FROZEN","1","0.55"
5786,"2","FRUIT & VEGETABLES","7","5.31"
5786,"2","GROCERY 1","2","1.69"
5786,"2","GROCERY 2","2","3.80"
5786,"2","NATIONAL LOTTERY","1","4.00"
5786,"2","PROVISIONS DAIRY","2","1.12"
5786,"2","SOFT BEVERAGES","3","1.63"
5796,"2","BAKERY","3","2.83"
5796,"2","CUISINE DE FRANCE/I","8","2.21"
5796,"2","DELICATESSEN","7","6.06"
5796,"2","GROCERY 1","2","2.13"
5796,"2","GROCERY 2","1","1.89"
5796,"2","GROCERY 3","5","4.92"
5796,"2","PROVISIONS DAIRY","1","0.68"
5796,"2","PROVISIONS PREPARED","1","1.19"
5796,"3","BAKERY","2","2.00"
5796,"3","CUISINE DE FRANCE/I","9","2.11"
5796,"3","DELICATESSEN","6","4.72"
5796,"3","FROZEN","3","3.65"
5796,"3","GROCERY 2","2","1.18"
5796,"3","GROCERY 3","4","4.03"
5796,"3","MEAT & POULTRY","1","4.76"
5796,"3","NEWSPAPERS & MAGAZI","2","0.84"
5796,"3","PROVISIONS DAIRY","4","4.53"
5796,"3","PROVISIONS PREPARED","1","1.95"
5796,"3","SOFT BEVERAGES","2","1.28"
5796,"3","STORE EXPENSES","1","0.09"
5804,"1","BAKERY","6","5.37"
5804,"1","BEVERAGES","2","7.64"
5804,"1","FROZEN","6","15.04"
5804,"1","FRUIT & VEGETABLES","6","10.00"
5804,"1","GROCERY 1","11","24.53"
5804,"1","GROCERY 2","1","0.50"
5804,"1","GROCERY NONFOOD","1","3.40"
5804,"1","HOMEWARES","1","3.40"
5804,"1","MEAT & POULTRY","7","16.51"
5804,"1","PROVISIONS DAIRY","4","5.11"
5804,"1","SEASONAL","1","1.15"
5804,"1","SOFT BEVERAGES","4","3.68"
5828,"2","BAKERY","1","0.99"
5828,"2","GROCERY 3","2","0.63"
5828,"2","NEWSPAPERS & MAGAZI","1","0.55"
5828,"2","PROVISIONS DAIRY","2","2.00"
5829,"1","BAKERY","2","1.75"
5829,"1","CUISINE DE FRANCE/I","1","0.89"
5829,"1","DELICATESSEN","3","3.33"
5829,"1","FROZEN","3","4.84"
5829,"1","FRUIT & VEGETABLES","7","7.09"
5829,"1","GROCERY 1","1","1.69"
5829,"1","GROCERY 2","2","2.27"
5829,"1","GROCERY 3","1","1.69"
5829,"1","MEAT & POULTRY","1","4.36"
5829,"1","NEWSPAPERS & MAGAZI","2","0.93"
5829,"1","PROVISIONS DAIRY","6","7.74"
5829,"1","PROVISIONS PREPARED","2","5.36"
5829,"1","SOFT BEVERAGES","1","0.55"
5844,"1","CUISINE DE FRANCE/I","1","0.89"
5844,"1","DELICATESSEN","1","0.95"
5844,"1","GROCERY 1","1","1.01"
5844,"1","GROCERY 3","1","1.99"
5844,"1","NEWSPAPERS & MAGAZI","1","0.70"
5844,"1","PAYPOINT","1","10.00"
5845,"1","BAKERY","1","1.15"
5845,"1","FRUIT & VEGETABLES","4","4.73"
5845,"1","GROCERY 2","7","6.15"
5845,"1","GROCERY 3","3","2.60"
5845,"1","MEAT & POULTRY","3","4.99"
5845,"1","NEWSPAPERS & MAGAZI","2","1.40"
5845,"1","PROVISIONS DAIRY","5","4.19"
5845,"1","PROVISIONS PREPARED","8","7.16"
5845,"1","SOFT BEVERAGES","2","0.74"
5846,"1","BEVERAGES","2","6.79"
5846,"1","NEWSPAPERS & MAGAZI","1","0.35"
5846,"2","BEVERAGES","7","26.00"
5846,"2","CIGARETTES & TOBACC","1","3.71"
5846,"2","CUISINE DE FRANCE/I","2","0.56"
5846,"2","GROCERY 3","1","1.29"
5846,"2","NEWSPAPERS & MAGAZI","1","0.35"
5846,"2","PROVISIONS PREPARED","1","0.69"
5852,"2","BEVERAGES","15","77.15"
5852,"2","GROCERY 2","4","3.28"
5856,"1","FROZEN","2","2.98"
5856,"1","FRUIT & VEGETABLES","4","5.70"
5856,"1","GROCERY 1","3","2.43"
5856,"1","GROCERY 2","2","2.75"
5856,"1","NEWSPAPERS & MAGAZI","1","0.45"
5856,"1","PROVISIONS DAIRY","2","0.69"
5856,"1","PROVISIONS PREPARED","2","2.88"
5858,"2","BAKERY","3","2.69"
5858,"2","CIGARETTES & TOBACC","3","7.04"
5858,"2","FRUIT & VEGETABLES","1","0.64"
5858,"2","GROCERY 1","2","4.03"
5858,"2","GROCERY 3","4","3.99"
5858,"2","MEAT & POULTRY","1","1.99"
5858,"2","PROVISIONS PREPARED","2","1.49"
5862,"1","BAKERY","2","1.10"
5862,"1","CUISINE DE FRANCE/I","4","0.76"
5862,"1","FROZEN","3","3.27"
5862,"1","FRUIT & VEGETABLES","9","8.74"
5862,"1","GROCERY 1","2","5.31"
5862,"1","GROCERY 2","5","4.43"
5862,"1","MEAT & POULTRY","2","4.38"
5862,"1","PROVISIONS DAIRY","1","0.55"
5862,"1","PROVISIONS PREPARED","1","2.15"
5862,"1","SOFT BEVERAGES","5","2.34"
5863,"2","BAKERY","3","3.53"
5863,"2","CIGARETTES & TOBACC","1","4.16"
5863,"2","FROZEN","1","1.99"
5863,"2","FRUIT & VEGETABLES","4","3.67"
5863,"2","GROCERY 1","3","5.30"
5863,"2","GROCERY 2","1","0.74"
5863,"2","GROCERY 3","10","7.45"
5863,"2","MEAT & POULTRY","1","2.99"
5863,"2","PROVISIONS DAIRY","2","1.36"
5863,"2","PROVISIONS PREPARED","3","3.57"
5863,"2","SOFT BEVERAGES","1","1.29"
5866,"1","BAKERY","2","1.56"
5866,"1","FROZEN","5","10.62"
5866,"1","FRUIT & VEGETABLES","3","4.63"
5866,"1","GROCERY 1","4","17.36"
5866,"1","GROCERY 2","9","8.57"
5866,"1","GROCERY 3","7","10.20"
5866,"1","MEAT & POULTRY","7","15.84"
5866,"1","PROVISIONS DAIRY","10","8.32"
5866,"1","PROVISIONS PREPARED","1","1.69"
5866,"1","SOFT BEVERAGES","1","1.29"
5886,"2","GROCERY 3","3","2.41"
5899,"0","BAKERY","2","1.98"
5899,"0","FROZEN","4","5.19"
5899,"0","FRUIT & VEGETABLES","2","1.88"
5899,"0","MEAT & POULTRY","2","5.00"
5899,"0","PROVISIONS DAIRY","1","1.74"
5899,"2","BAKERY","2","1.50"
5899,"2","FROZEN","2","3.98"
5905,"1","BAKERY","2","2.35"
5905,"1","CIGARETTES & TOBACC","1","3.81"
5905,"1","DELICATESSEN","2","1.64"
5905,"1","GROCERY 1","2","1.91"
5905,"1","GROCERY 2","2","2.19"
5905,"1","GROCERY 3","1","0.77"
5905,"1","MEAT & POULTRY","1","1.79"
5905,"1","NATIONAL LOTTERY","1","5.00"
5905,"1","PROVISIONS DAIRY","2","1.73"
